"ਇਸ ਤੋਂ ਇਹ ਜ਼ਾਹਿਰ ਹੁੰਦਾ ਹੈ ਕਿ ਜੇਕਰ ਅਜਿਹੇ ਉਪਰਾਲੇ ਹੋਰ ਕੀਤੇ ਜਾਣ ਤਾਂ ਨੌਜਵਾਨ ਵਰਗ ਅੰਦਰ ਨਸ਼ਿਆਂ ਪ੍ਰਤੀ ਨਫ਼ਰਤ ਪੈਦਾ ਕੀਤੀ ਜਾ ਸਕਦੀ ਹੈ, ਜਿਸ ਨਾਲ ਸਾਡਾ ਬਰਬਾਦੀ ਵੱਲ ਜਾਂਦਾ ਭਵਿੱਖ ਬਚ ਜਾਵੇਗਾ। ",ਪੰਜਾਬੀਆਂ ਨੂੰ ਫੌਜ ਅਤੇ ਲਿਸ ਦੀ ਭਰਤੀ ਮੌਕੇ ਲਏ ਜਾਂਦੇ ਟਰਾਇਲਾਂ ਵਿਚ ਉਡੀਕਿਆ ਜਾਂਦਾ ਸੀ,NP
 ਇਸ ਬੈਠਕ ਨੂੰ ਕਵਰ ਕਰਨ ਲਈ 6 ਭਾਰਤੀ ਪੱਤਰਕਾਰਾਂ ਨੂੰ ਵੀਜ਼ਾ ਦਿੱਤਾ ਗਿਆ ਸੀ | ,ਮੀਹ ਰੁਕ ਜਾਂ ਮਗਰੋ ਵੀ ਅਜੇ ਹੋਰ ਮੀਹ ਪੈਣ ਦੀ ਸੰਭਾਵਨਾ ਦੱਸੀ ਜਾ ਰਹੀ ਹੈ|,NP
ਸਿੱਖਾਂ ਨੂੰ ਕਿਊਨਜ਼ਲੈਂਡ ਵਿਚ ਸ੍ਰੀ ਸਾਹਿਬ ਪਹਿਨਣ ਦੀ ਮਾਨਤਾ ਵੀ ਮਿਲੀ।,ਕਿਊਨਜ਼ਲੈਂਡ ਵਿੱਚ ਸਿੱਖਾਂ ਨੂੰ ਸ੍ਰੀ ਸਾਹਿਬ ਪਹਿਨਣ ਦੀ ਮਿਲੀ ਮਾਨਤਾ,P
ਨੌਜਵਾਨਾਂ ਨੂੰ ਨਸ਼ਿਆਂ ਤੋਂ ਦੂਰ ਰੱਖਣ ਅਤੇ ਇਸ ਬਾਰੇ ਜਾਗਰੂਕ ਕੀਤਾ ਜਾਣਾ ਸਭ ਤੋਂ ਫਾਇਦੇਮੰਦ ਸਿੱਧ ਹੋਵੇਗਾ। ," ਸਭ ਤੋਂ ਫਾਇਦੇਮੰਦ ਸਿੱਧ ਹੋਵੇਗਾ, ਨੌਜਵਾਨ ਨੂ ਇਸ ਬਾਰੇ ਜਾਗਰੂਕ ਕਰਨਾ ਅਤੇ ਓਹਨਾ ਨੂ ਨਸ਼ਿਆਂ ਤੋਂ ਦੂਰ ਰਖਣਾ ",P
ਪ੍ਰਦੇਸ਼ ਕਾਂਗਰਸ ਪ੍ਰਧਾਨ ਕੈਪਟਨ ਅਮਰਿੰਦਰ ਸਿੰਘ ਨੇ ਕਿਹਾ ਕਿ ਦੇਸ਼ ਦੇ ਵਿੱਤ ਮੰਤਰੀ ਅਰੁਣ ਜੇਤਲੀ ਅਜੇ ਤੱਕ ਅੰਮ੍ਰਿਤਸਰ ਵਿਖੇ ਹੋਈ ਆਪਣੀ ਕਰਾਰੀ ਹਾਰ ਨਹੀਂ ਭੁੱਲ ਪਾ ਰਹੇ ," ਪ੍ਰਦੇਸ਼ ਕਾਂਗਰਸ ਪ੍ਰਧਾਨ ਕੈਪਟਨ ਅਮਰਿੰਦਰ ਸਿੰਘ ਨੇ ਕਿਹਾ ਕਿ ਅੰਮ੍ਰਿਤਸਰ ਵਿਖੇ ਹੋਈ ਆਪਣੀ ਕਰਾਰੀ ਹਾਰ ਨਹੀਂ ਭੁੱਲ ਪਾ ਰਹੇ,ਦੇਸ਼ ਦੇ ਵਿੱਤ ਮੰਤਰੀ ਅਰੁਣ ਜੇਤਲੀ   ",P
ਇਹ ਸਭ ਪੰਜਾਬ ਦੇ ਕਿਸਾਨਾਂ ਦੀ ਹਿਤਾਇਸ਼ੀ ਕਹਾਉਣ ਵਾਲੀ ਅਕਾਲੀ-ਭਾਜਪਾ ਸਰਕਾਰ ਦੀਆਂ ਗਲਤ ਨੀਤੀਆਂ ਸਦਕਾ ਹੈ।,"ਇਸ ਮੌਕੇ ਮਹਾਂ ਸਭਾ ਦੇ ਜ਼ਿਲ੍ਹਾ ਪ੍ਰਧਾਨ ਅੰਮ੍ਰਿਤਪਾਲ ਟਿਵਾਣਾ, ਕਰਨ ਵੜਿੰਗ ਕੋਆਰਡੀਨੇਟਰ ਜੱਟ ਮਹਾਂ ਸਭਾ, ਦਵਿੰਦਰ ਸਿੰਘ ਸ਼ਹੀਦਗੜ੍ਹ, ਸਰਮੁਖ ਸਿੰਘ ਧੂੰਦਾ, ਖੁਸ਼ਵੰਤ ਸਿੰਘ ਟਿਵਾਣਾ ਅਤੇ ਸਰਪੰਚ ਜਗਵੀਰ ਸਿੰਘ ਸਲਾਣਾ ਮੌਜੂਦ ਸਨ।",NP
4 ਭਾਰਤੀ ਵਿਦਿਆਰਥੀਆਂ ਨੇ ਬਹੁਭਾਸ਼ੀ ਨਿਬੰਧ ਮੁਕਾਬਲੇ 'ਚ ਜਿੱਤ ਪ੍ਰਾਪਤ ਕੀਤੀ ,ਬਹੁਭਾਸ਼ੀ ਨਿਬੰਧ ਮੁਕਾਬਲੇ ਵਿੱਚ 4 ਭਾਰਤੀ ਵਿਦਿਆਰਥੀਆਂ ਨੇ ਕੀਤੀ ਜਿੱਤ ਹਾਸਿਲ,P
ਇਕ ਪੁਲਿਸ ਅਧਿਕਾਰੀ ਨੇ ਦੱਸਿਆ ਕਿ ਦਸ ਕੈਦੀਆਂ ਨੂੰ ਮੁੜ ਫੜ ਲਿਆ ਗਿਆ ਤੇ ਬਾਕੀਆਂ ਨੂੰ ਫੜਨ ਲਈ ਕਾਰਵਾਈ ਚੱਲ ਰਹੀ ਹੈ।,ਪੁਲਸਿ ਅਧਕਾਰੀ ਨੇ ਦਸੇਯਾ ਕੀ ਕੁਛ ਅਪਰਾਧੀਆ ਨੂ ਫਡ਼ਨ ਦੀ ਕਾਰਵਾਈ ਚਲ ਰਹੀ ਹੈ ਤੇ ਕੁਛ ਨੂ ਫਡ਼ ਲੇਆ ਗਆਿ ਹੈ|,P
"ਸਚਿਨ ਤੇਂਦੂਲਕਰ, ਰਾਹੁਲ ਦਰਾਵਿੜ, ਅਨਿਲ ਕੁੰਬਲੇ ਅਤੇ ਵੀ.ਵੀ.ਐਸ. ਲਕਸ਼ਮਣ 'ਚ ਸੂਰਜ ਵਰਗੀ ਚਮਕ ਹੈ।","ਵੀ.ਵੀ.ਐਸ ਲਕਸ਼ਮਣ, ਅਨਲਿ ਕੁੰਬਲੇ,  ਰਾਹੁਲ ਦਰਾਵਡ਼ਿ ਅਤੇ  ਸਚਨਿ ਤੇਂਦੂਲਕਰ ਵਿੱਚ ਸੂਰਜ ਵਰਗੀ ਚਮਕ ਹੈ|",P
ਕੈਪਟਨ ਅਮਰਿੰਦਰ ਸਿੰਘ ਨੇ ਪੰਜਾਬ ਕਾਂਗਰਸ ਭਵਨ ਵਿੱਚ ਸਾਬਕਾ ਫ਼ੌਜੀਆਂ ਦੀ ਕਨਵੈਨਸ਼ਨ ਨੂੰ ਸੰਬੋਧਨ ਕਰਦਿਆਂ ਕਿਹਾ ਕਿ ਕਾਂਗਰਸ ਸਰਕਾਰ ਬਣਨ ’ਤੇ ਉਨ੍ਹਾਂ ਦਾ ਮਾਣ ਸਨਮਾਨ ਮੁੜ ਬਹਾਲ ਕੀਤਾ ਜਾਵੇਗਾ। ,ਪੰਜਾਬ ਕਾਂਗਰਸ ਭਵਨ ਵਿੱਚ ਸਾਬਕਾ ਫ਼ੌਜੀਆਂ ਦੀ ਕਨਵੈਨਸ਼ਨ ਨੂੰ ਸੰਬੋਧਨ ਕਰਦਿਆਂ ਕੈਪਟਨ ਅਮਰਿੰਦਰ ਸਿੰਘ ਨੇ ਕਿਹਾ ਕਿ ਉਨ੍ਹਾਂ ਦਾ ਮਾਣ ਸਨਮਾਨ ਕਾਂਗਰਸ ਸਰਕਾਰ ਬਣਨ ’ਤੇ  ਮੁੜ ਬਹਾਲ ਕੀਤਾ ਜਾਵੇਗਾ। ,P
"ਬਰਤਾਨੀਆ ਨੇ ਭਾਰਤ ਵਿਚ  ਕੈਦ 6 ਸਾਬਕਾ ਸੈਨਿਕਾਂ ਨੂੰ ਉਨ੍ਹਾਂ ਦੇ ਹਾਲ 'ਤੇ ਛੱਡ ਦਿੱਤਾ ਹੈ, ਇਨ੍ਹਾਂ ਸੈਨਿਕਾਂ 'ਤੇ ਸਮੁੰਦਰੀ ਡਾਕੂਆਂ ਤੋਂ ਕਿਸ਼ਤੀਆਂ ਦੀ ਰੱਖਿਆ ਕਰਨ ਲਈ ਫਾਇਰ ਆਰਮ ਰੱਖਣ ਦਾ ਦੋਸ਼ ਹੈ | ","ਭਾਰਤ ਵਿਚ  ਕੈਦ 6 ਸਾਬਕਾ ਸੈਨਿਕਾਂ ਨੂੰ ਬਰਤਾਨੀਆ ਨੇ ਉਨ੍ਹਾਂ ਦੇ ਹਾਲ 'ਤੇ ਛੱਡ ਦਿੱਤਾ ਹੈ, ਇਨ੍ਹਾਂ ਸੈਨਿਕਾਂ 'ਤੇ ਫਾਇਰ ਆਰਮ ਰਖ ਕੇ ਸਮੁੰਦਰੀ ਡਾਕੂਆਂ ਤੋਂ ਕਿਸ਼ਤੀਆਂ ਦੀ ਰੱਖਿਆ ਕਰਨ ਦਾ ਦੋਸ਼ ਹੈ  ",P
ਸੁਬਰੋਤੋ ਰਾਏ ਦੀ ਪੇਰੋਲ 16 ਸਤੰਬਰ ਤੱਕ ਵਧੀ,16 ਸਤੰਬਰ ਤੱਕ ਵਧੀ ਸੁਬਰੋਤੋ ਰਾਏ ਦੀ ਪੈਰੋਲ ,P
